q_id,u_id,timestamp
4106884,0,2012-08-27T00:00:05
10513386,0,2012-08-27T00:00:06
10379502,0,2012-08-27T00:00:10
10513387,0,2012-08-27T00:00:28
10144697,0,2012-08-27T00:00:29
3721481,0,2012-08-27T00:00:33
10513388,0,2012-08-27T00:00:39
10379558,0,2012-08-27T00:00:44
3721481,0,2012-08-27T00:00:52
10513371,16197868,2012-08-27T00:01:26
10513371,16197868,2012-08-27T00:02:01
10513389,16197868,2012-08-27T00:02:11
10513380,58347830,2012-08-27T00:02:26
10513390,58347830,2012-08-27T00:02:32
10513391,16197868,2012-08-27T00:02:40
10513392,58347830,2012-08-27T00:02:42
10513393,16197868,2012-08-27T00:02:57
5302856,58332276,2012-08-27T00:03:10
8365434,58332276,2012-08-27T00:03:39
5302856,58332276,2012-08-27T00:03:44
10513394,16197868,2012-08-27T00:03:57
9104340,58332276,2012-08-27T00:04:05
10513395,58347830,2012-08-27T00:04:08
7079517,58332276,2012-08-27T00:04:10
10513395,58347830,2012-08-27T00:04:11
8389196,58332276,2012-08-27T00:04:17
10513396,58347830,2012-08-27T00:04:18
10513397,16197868,2012-08-27T00:04:18
10513398,16197868,2012-08-27T00:04:29
3721542,0,2012-08-27T00:04:41
3721481,0,2012-08-27T00:04:58
4106884,0,2012-08-27T00:05:04
3721481,0,2012-08-27T00:05:15
9104334,58332276,2012-08-27T00:05:19
7079517,58332276,2012-08-27T00:05:27
3721542,0,2012-08-27T00:06:16
10513387,0,2012-08-27T00:06:26
10513387,0,2012-08-27T00:06:28
10513364,0,2012-08-27T00:06:32
10513399,0,2012-08-27T00:06:32
10472468,0,2012-08-27T00:06:58
10510670,0,2012-08-27T00:07:02
10513364,0,2012-08-27T00:07:24
3721542,0,2012-08-27T00:07:33
7080121,58332276,2012-08-27T00:07:42
10513400,0,2012-08-27T00:07:46
10513364,0,2012-08-27T00:08:23
3721542,0,2012-08-27T00:08:25
10510680,0,2012-08-27T00:08:32
8389108,0,2012-08-27T00:09:10
3721481,0,2012-08-27T00:09:39
10513401,0,2012-08-27T00:10:03
4106884,0,2012-08-27T00:10:04
10513387,0,2012-08-27T00:10:06
9429782,0,2012-08-27T00:10:38
3692109,0,2012-08-27T00:10:46
10513387,0,2012-08-27T00:12:37
7566439,0,2012-08-27T00:12:47
2993284,0,2012-08-27T00:13:56
10513402,0,2012-08-27T00:14:03
10513387,0,2012-08-27T00:14:11
10513387,0,2012-08-27T00:14:16
3860949,0,2012-08-27T00:14:21
10513403,0,2012-08-27T00:14:32
3948198,0,2012-08-27T00:14:38
4569274,0,2012-08-27T00:14:56
4106884,0,2012-08-27T00:15:04
3721542,0,2012-08-27T00:15:05
8701662,0,2012-08-27T00:15:14
3948198,0,2012-08-27T00:15:43
2993284,0,2012-08-27T00:15:44
10513404,0,2012-08-27T00:16:55
10513405,0,2012-08-27T00:16:59
10513406,0,2012-08-27T00:18:16
7250430,0,2012-08-27T00:18:16
7557431,0,2012-08-27T00:18:16
10488476,0,2012-08-27T00:18:18
10006834,0,2012-08-27T00:18:19
4414283,0,2012-08-27T00:18:20
4195414,0,2012-08-27T00:18:20
5515774,0,2012-08-27T00:18:20
4195414,0,2012-08-27T00:18:21
3721481,0,2012-08-27T00:18:25
10513407,0,2012-08-27T00:18:30
7080121,58332276,2012-08-27T00:18:35
9389605,0,2012-08-27T00:18:52
10507883,0,2012-08-27T00:18:55
9389605,0,2012-08-27T00:18:55
8999312,0,2012-08-27T00:18:56
4118392,0,2012-08-27T00:19:32
4118422,0,2012-08-27T00:19:41
4106884,0,2012-08-27T00:20:04
9444429,0,2012-08-27T00:20:19
3721481,0,2012-08-27T00:20:41
3721542,0,2012-08-27T00:21:43
10513387,0,2012-08-27T00:21:57
10513387,0,2012-08-27T00:22:04
10513387,0,2012-08-27T00:22:18
9444429,0,2012-08-27T00:22:41
3721542,0,2012-08-27T00:23:25
10513387,0,2012-08-27T00:24:47
4106884,0,2012-08-27T00:25:04
10510118,0,2012-08-27T00:26:51
10513364,0,2012-08-27T00:29:04
10513387,0,2012-08-27T00:29:42
10513387,0,2012-08-27T00:29:52
4106884,0,2012-08-27T00:30:04
10513364,0,2012-08-27T00:30:10
10513408,0,2012-08-27T00:30:44
10513409,0,2012-08-27T00:31:30
10510252,0,2012-08-27T00:32:24
10513410,0,2012-08-27T00:32:58
3721498,0,2012-08-27T00:33:44
9812924,0,2012-08-27T00:34:05
10513411,0,2012-08-27T00:34:24
9812924,0,2012-08-27T00:34:25
4106884,0,2012-08-27T00:35:03
10511523,0,2012-08-27T00:35:36
