q_id,u_id,timestamp
4106884,0,2012-06-25T00:00:03
10321092,0,2012-06-25T00:00:11
3931795,0,2012-06-25T00:00:15
4057275,0,2012-06-25T00:00:26
3891988,0,2012-06-25T00:00:27
4055069,0,2012-06-25T00:00:35
10321093,0,2012-06-25T00:00:43
10321094,0,2012-06-25T00:01:12
3721542,0,2012-06-25T00:01:44
10321036,0,2012-06-25T00:02:06
10321094,0,2012-06-25T00:02:11
9505514,0,2012-06-25T00:02:13
3721542,0,2012-06-25T00:02:21
10320911,0,2012-06-25T00:02:46
10321095,0,2012-06-25T00:02:46
10321096,0,2012-06-25T00:02:51
10321094,0,2012-06-25T00:02:53
10321097,0,2012-06-25T00:03:13
10321097,0,2012-06-25T00:03:14
10321097,0,2012-06-25T00:03:14
3897328,0,2012-06-25T00:03:16
3891988,0,2012-06-25T00:03:20
3721542,0,2012-06-25T00:03:20
10298015,58333290,2012-06-25T00:03:22
10321098,0,2012-06-25T00:03:38
3891988,0,2012-06-25T00:03:45
10321099,0,2012-06-25T00:04:09
10321097,0,2012-06-25T00:04:36
4106884,0,2012-06-25T00:05:04
10321100,0,2012-06-25T00:05:36
10321095,0,2012-06-25T00:05:42
10321095,0,2012-06-25T00:05:50
10321101,0,2012-06-25T00:05:56
9505514,0,2012-06-25T00:06:21
10321102,0,2012-06-25T00:06:28
10321101,0,2012-06-25T00:06:39
10321103,0,2012-06-25T00:06:47
10321104,0,2012-06-25T00:06:53
3931795,0,2012-06-25T00:07:12
10321104,0,2012-06-25T00:07:28
3934661,0,2012-06-25T00:07:30
3721481,0,2012-06-25T00:07:39
9501466,0,2012-06-25T00:07:56
10321105,0,2012-06-25T00:08:06
10321097,0,2012-06-25T00:08:06
10321097,0,2012-06-25T00:08:07
10321097,0,2012-06-25T00:08:08
10125933,0,2012-06-25T00:08:12
10321106,0,2012-06-25T00:08:30
10321107,0,2012-06-25T00:08:55
10321108,0,2012-06-25T00:09:08
9419277,0,2012-06-25T00:09:14
10321109,0,2012-06-25T00:09:15
10321110,0,2012-06-25T00:09:19
3021425,0,2012-06-25T00:09:24
10321111,0,2012-06-25T00:09:28
4071087,58349596,2012-06-25T00:09:28
10321093,0,2012-06-25T00:09:39
10320195,0,2012-06-25T00:09:41
10321112,0,2012-06-25T00:09:41
10321113,0,2012-06-25T00:09:50
3721481,0,2012-06-25T00:09:51
10305672,58332497,2012-06-25T00:10:19
4106884,0,2012-06-25T00:10:21
10321114,0,2012-06-25T00:10:21
10321115,0,2012-06-25T00:10:21
3931223,0,2012-06-25T00:10:26
3692113,0,2012-06-25T00:10:26
10321116,0,2012-06-25T00:10:26
10305672,58332497,2012-06-25T00:10:26
10321117,0,2012-06-25T00:10:27
10321118,0,2012-06-25T00:10:34
3721498,0,2012-06-25T00:10:45
10321119,0,2012-06-25T00:10:47
3721481,0,2012-06-25T00:10:53
10321120,0,2012-06-25T00:10:54
10321121,0,2012-06-25T00:11:07
10321122,0,2012-06-25T00:11:15
9512331,0,2012-06-25T00:11:25
10321123,0,2012-06-25T00:11:27
10321124,0,2012-06-25T00:11:37
10321125,0,2012-06-25T00:11:59
10321126,0,2012-06-25T00:12:04
6603339,0,2012-06-25T00:12:11
7332404,0,2012-06-25T00:12:18
3721481,0,2012-06-25T00:12:41
4071733,58349596,2012-06-25T00:12:50
10321097,0,2012-06-25T00:12:59
10321097,0,2012-06-25T00:13:05
10321097,0,2012-06-25T00:13:05
10321127,0,2012-06-25T00:13:35
10321128,0,2012-06-25T00:13:36
9689686,0,2012-06-25T00:13:49
10321097,0,2012-06-25T00:14:07
3721542,0,2012-06-25T00:14:20
10321129,0,2012-06-25T00:14:30
5328419,0,2012-06-25T00:14:41
10321130,0,2012-06-25T00:14:48
10304519,0,2012-06-25T00:14:48
4106884,0,2012-06-25T00:15:05
7089375,0,2012-06-25T00:15:09
10321131,0,2012-06-25T00:15:09
10321132,0,2012-06-25T00:15:20
4501304,0,2012-06-25T00:15:44
10321133,0,2012-06-25T00:16:25
10321134,0,2012-06-25T00:16:34
10321135,0,2012-06-25T00:16:47
10321136,0,2012-06-25T00:17:04
10305672,58332497,2012-06-25T00:17:12
