q_id,u_id,timestamp
4106884,0,2012-07-23T00:00:06
3721542,0,2012-07-23T00:00:59
4562859,0,2012-07-23T00:01:03
10354274,0,2012-07-23T00:01:25
3860931,0,2012-07-23T00:01:58
5960689,0,2012-07-23T00:02:51
10412231,0,2012-07-23T00:03:14
10412231,0,2012-07-23T00:03:16
10412231,0,2012-07-23T00:03:16
7422025,0,2012-07-23T00:03:30
3721542,0,2012-07-23T00:03:35
4092948,0,2012-07-23T00:03:48
4106884,0,2012-07-23T00:05:04
10412231,0,2012-07-23T00:06:05
8188443,0,2012-07-23T00:06:18
3721481,0,2012-07-23T00:07:48
10412231,0,2012-07-23T00:08:28
10412231,0,2012-07-23T00:08:32
10412231,0,2012-07-23T00:08:32
10412231,0,2012-07-23T00:09:03
7458809,0,2012-07-23T00:09:07
4024809,0,2012-07-23T00:09:11
7458756,0,2012-07-23T00:09:26
10412232,0,2012-07-23T00:09:36
5321022,0,2012-07-23T00:09:49
10412233,0,2012-07-23T00:09:50
10412234,0,2012-07-23T00:09:58
4106884,0,2012-07-23T00:10:03
10409598,58329344,2012-07-23T00:10:08
5957822,0,2012-07-23T00:10:09
3896928,0,2012-07-23T00:10:10
3721481,0,2012-07-23T00:10:16
3721481,0,2012-07-23T00:10:22
10409598,58329344,2012-07-23T00:10:27
3721481,0,2012-07-23T00:10:34
10409598,58350355,2012-07-23T00:10:35
3721481,0,2012-07-23T00:10:39
3721481,0,2012-07-23T00:10:46
3721481,0,2012-07-23T00:10:51
3721481,0,2012-07-23T00:10:55
3721481,0,2012-07-23T00:11:00
3940027,0,2012-07-23T00:11:00
4057791,0,2012-07-23T00:11:02
3721481,0,2012-07-23T00:11:06
3721481,0,2012-07-23T00:11:11
3721481,0,2012-07-23T00:11:15
3721481,0,2012-07-23T00:11:20
3721481,0,2012-07-23T00:11:26
3721481,0,2012-07-23T00:11:30
3721481,0,2012-07-23T00:11:33
3721481,0,2012-07-23T00:11:42
10409598,58329025,2012-07-23T00:11:49
7458747,0,2012-07-23T00:12:09
10412235,0,2012-07-23T00:12:23
4826711,0,2012-07-23T00:12:29
7441038,0,2012-07-23T00:12:47
10409598,58329025,2012-07-23T00:12:48
3721542,0,2012-07-23T00:13:15
8509473,0,2012-07-23T00:13:17
10409598,58329025,2012-07-23T00:13:24
5840996,0,2012-07-23T00:13:36
10412231,0,2012-07-23T00:13:42
10412231,0,2012-07-23T00:13:47
10412231,0,2012-07-23T00:13:48
10185004,0,2012-07-23T00:14:07
5840996,0,2012-07-23T00:14:13
5842233,0,2012-07-23T00:14:22
10391188,58329344,2012-07-23T00:14:38
5842233,0,2012-07-23T00:14:52
10409598,58329025,2012-07-23T00:14:54
5842233,0,2012-07-23T00:15:01
4106884,0,2012-07-23T00:15:05
10185007,0,2012-07-23T00:15:07
5842233,0,2012-07-23T00:15:07
5842294,0,2012-07-23T00:15:16
7440964,0,2012-07-23T00:15:28
10412231,0,2012-07-23T00:15:43
4359252,0,2012-07-23T00:16:07
10391188,58331132,2012-07-23T00:16:20
7362036,0,2012-07-23T00:16:44
10409598,58328188,2012-07-23T00:16:57
7440967,0,2012-07-23T00:17:05
6778029,0,2012-07-23T00:17:05
3940409,0,2012-07-23T00:17:25
8174007,0,2012-07-23T00:17:44
8529432,0,2012-07-23T00:18:02
3721481,0,2012-07-23T00:18:17
4016778,0,2012-07-23T00:18:40
10412231,0,2012-07-23T00:18:42
10412231,0,2012-07-23T00:18:57
10412231,0,2012-07-23T00:19:03
10412231,0,2012-07-23T00:19:04
9690762,0,2012-07-23T00:19:21
7653984,0,2012-07-23T00:19:26
3668983,0,2012-07-23T00:19:31
6144440,0,2012-07-23T00:19:34
7664123,0,2012-07-23T00:19:41
3721481,0,2012-07-23T00:19:44
4118392,0,2012-07-23T00:19:45
7426193,0,2012-07-23T00:19:49
4118422,0,2012-07-23T00:19:54
9655656,0,2012-07-23T00:19:55
5842294,0,2012-07-23T00:19:56
5841457,0,2012-07-23T00:20:00
4106884,0,2012-07-23T00:20:03
5841457,0,2012-07-23T00:20:47
5841457,0,2012-07-23T00:21:13
3721542,0,2012-07-23T00:21:35
5841457,0,2012-07-23T00:22:41
4055069,0,2012-07-23T00:23:01
10412236,0,2012-07-23T00:23:11
7653984,0,2012-07-23T00:24:00
7026153,0,2012-07-23T00:24:07
10412237,0,2012-07-23T00:24:09
10412231,0,2012-07-23T00:24:11
10412231,0,2012-07-23T00:24:18
10412231,0,2012-07-23T00:24:21
10412238,0,2012-07-23T00:24:37
9408408,0,2012-07-23T00:24:45
3733966,0,2012-07-23T00:24:46
7026153,0,2012-07-23T00:24:49
4106884,0,2012-07-23T00:25:04
3721481,0,2012-07-23T00:25:06
7026153,0,2012-07-23T00:25:12
9408409,0,2012-07-23T00:25:15
10412239,0,2012-07-23T00:25:17
10412231,0,2012-07-23T00:25:20
7026153,0,2012-07-23T00:25:27
3960508,0,2012-07-23T00:25:36
7653984,0,2012-07-23T00:25:43
10412240,0,2012-07-23T00:25:55
7653984,0,2012-07-23T00:26:13
7177337,0,2012-07-23T00:26:27
10409598,58329025,2012-07-23T00:27:10
8673938,0,2012-07-23T00:27:27
10409598,58329025,2012-07-23T00:28:15
10412231,0,2012-07-23T00:28:21
10412241,0,2012-07-23T00:28:22
10412231,0,2012-07-23T00:29:26
10412231,0,2012-07-23T00:29:34
10409598,58329025,2012-07-23T00:29:34
10412231,0,2012-07-23T00:29:36
9812924,0,2012-07-23T00:29:54
10409598,58329025,2012-07-23T00:30:05
3940425,0,2012-07-23T00:30:07
4106884,0,2012-07-23T00:30:07
10409598,58329025,2012-07-23T00:30:14
10409598,58329025,2012-07-23T00:30:25
10409598,58329025,2012-07-23T00:30:41
3721542,0,2012-07-23T00:31:01
10409598,58329025,2012-07-23T00:31:13
10348439,0,2012-07-23T00:31:16
6916770,0,2012-07-23T00:31:27
10409598,58329025,2012-07-23T00:32:15
10409598,58329025,2012-07-23T00:32:28
10409598,58329025,2012-07-23T00:32:53
3721542,0,2012-07-23T00:33:38
3934336,0,2012-07-23T00:33:49
10412242,0,2012-07-23T00:33:49
3692104,0,2012-07-23T00:33:51
10348439,0,2012-07-23T00:34:21
9812924,0,2012-07-23T00:34:30
10348439,0,2012-07-23T00:34:36
4106884,0,2012-07-23T00:35:04
10412231,0,2012-07-23T00:35:05
3940426,0,2012-07-23T00:35:06
10412231,0,2012-07-23T00:35:25
3915723,58331825,2012-07-23T00:35:32
3947217,58331825,2012-07-23T00:35:44
10412231,0,2012-07-23T00:35:44
3947218,58331825,2012-07-23T00:35:51
4016817,58331825,2012-07-23T00:36:00
4016818,58331825,2012-07-23T00:36:10
4016819,58331825,2012-07-23T00:36:24
9812924,0,2012-07-23T00:36:25
6344557,58331825,2012-07-23T00:36:31
6344562,58331825,2012-07-23T00:36:41
8758973,0,2012-07-23T00:36:42
10409598,58329344,2012-07-23T00:36:45
6709016,58331825,2012-07-23T00:36:50
10412243,0,2012-07-23T00:36:56
6709030,58331825,2012-07-23T00:36:59
6709039,58331825,2012-07-23T00:37:15
9812924,0,2012-07-23T00:37:16
7004633,58331825,2012-07-23T00:37:26
8558481,0,2012-07-23T00:37:28
10200818,58331825,2012-07-23T00:37:32
9812924,0,2012-07-23T00:37:33
10412244,58331825,2012-07-23T00:37:43
10409598,58327017,2012-07-23T00:37:44
3721542,0,2012-07-23T00:37:56
3721481,0,2012-07-23T00:37:58
10412231,0,2012-07-23T00:38:02
10412245,0,2012-07-23T00:38:20
10412246,0,2012-07-23T00:38:54
10412231,0,2012-07-23T00:38:55
3721481,0,2012-07-23T00:39:36
4106884,0,2012-07-23T00:40:03
10412231,0,2012-07-23T00:40:21
3119939,0,2012-07-23T00:40:23
10412231,0,2012-07-23T00:40:41
10412231,0,2012-07-23T00:40:58
7121901,0,2012-07-23T00:41:13
10412247,0,2012-07-23T00:41:48
3692106,0,2012-07-23T00:42:55
3721542,0,2012-07-23T00:43:17
3942307,0,2012-07-23T00:43:24
10367411,0,2012-07-23T00:43:26
10313929,0,2012-07-23T00:43:27
10368717,0,2012-07-23T00:43:28
10353604,0,2012-07-23T00:43:29
10367412,0,2012-07-23T00:43:30
10353605,0,2012-07-23T00:43:32
10367413,0,2012-07-23T00:43:33
3945786,0,2012-07-23T00:43:33
10370761,0,2012-07-23T00:43:34
10368718,0,2012-07-23T00:43:35
10368719,0,2012-07-23T00:43:36
10313931,0,2012-07-23T00:43:37
10368720,0,2012-07-23T00:43:38
10313932,0,2012-07-23T00:43:39
10367502,0,2012-07-23T00:43:41
10367414,0,2012-07-23T00:43:42
10313933,0,2012-07-23T00:43:43
10412248,0,2012-07-23T00:43:43
10367415,0,2012-07-23T00:43:44
10367058,0,2012-07-23T00:43:45
10313934,0,2012-07-23T00:43:46
10313935,0,2012-07-23T00:43:47
10367416,0,2012-07-23T00:43:48
10367417,0,2012-07-23T00:43:49
9812924,0,2012-07-23T00:43:50
10353607,0,2012-07-23T00:43:51
10196212,0,2012-07-23T00:43:52
10412249,0,2012-07-23T00:43:52
10197414,0,2012-07-23T00:43:53
10367059,0,2012-07-23T00:43:54
10191725,0,2012-07-23T00:43:55
10367060,0,2012-07-23T00:43:56
10353608,0,2012-07-23T00:43:57
10163543,0,2012-07-23T00:43:58
10367062,0,2012-07-23T00:43:59
10255357,0,2012-07-23T00:44:01
10153526,0,2012-07-23T00:44:02
10367063,0,2012-07-23T00:44:03
10139020,0,2012-07-23T00:44:04
10353609,0,2012-07-23T00:44:05
10245790,0,2012-07-23T00:44:06
10139021,0,2012-07-23T00:44:07
10299147,0,2012-07-23T00:44:09
10246066,0,2012-07-23T00:44:10
10246067,0,2012-07-23T00:44:11
10139022,0,2012-07-23T00:44:12
10139023,0,2012-07-23T00:44:13
10246068,0,2012-07-23T00:44:14
10246069,0,2012-07-23T00:44:15
10245792,0,2012-07-23T00:44:16
10204782,0,2012-07-23T00:44:18
10197415,0,2012-07-23T00:44:19
10196213,0,2012-07-23T00:44:20
9782469,0,2012-07-23T00:44:21
10191730,0,2012-07-23T00:44:22
9782470,0,2012-07-23T00:44:23
9803533,0,2012-07-23T00:44:24
10135076,0,2012-07-23T00:44:25
9775590,0,2012-07-23T00:44:26
9914143,0,2012-07-23T00:44:28
9754778,0,2012-07-23T00:44:29
9803339,0,2012-07-23T00:44:30
9831631,0,2012-07-23T00:44:31
9789399,0,2012-07-23T00:44:32
9831632,0,2012-07-23T00:44:33
9831633,0,2012-07-23T00:44:34
10412250,0,2012-07-23T00:44:35
9831634,0,2012-07-23T00:44:36
9803535,0,2012-07-23T00:44:37
3945787,0,2012-07-23T00:44:37
9831635,0,2012-07-23T00:44:38
9782472,0,2012-07-23T00:44:39
9831636,0,2012-07-23T00:44:40
