q_id,u_id,timestamp
10224469,0,2012-06-01T00:00:01
4106884,0,2012-06-01T00:00:03
10224470,0,2012-06-01T00:00:08
10137026,0,2012-06-01T00:00:26
4057275,0,2012-06-01T00:00:28
10224471,0,2012-06-01T00:00:30
10224472,0,2012-06-01T00:00:34
10224473,0,2012-06-01T00:00:47
10224474,0,2012-06-01T00:00:47
10224475,0,2012-06-01T00:00:47
10224476,0,2012-06-01T00:00:57
10224477,0,2012-06-01T00:00:59
10224478,0,2012-06-01T00:01:11
10224479,0,2012-06-01T00:01:12
10224480,0,2012-06-01T00:01:21
10224481,0,2012-06-01T00:01:22
10224482,0,2012-06-01T00:01:30
10224483,0,2012-06-01T00:01:33
10224484,0,2012-06-01T00:01:33
10224485,0,2012-06-01T00:01:33
9527007,0,2012-06-01T00:01:43
3721542,0,2012-06-01T00:01:43
10224486,0,2012-06-01T00:01:43
10224487,0,2012-06-01T00:01:44
10224488,0,2012-06-01T00:01:51
8635999,0,2012-06-01T00:01:51
10224489,0,2012-06-01T00:01:52
10224490,0,2012-06-01T00:01:55
10224491,0,2012-06-01T00:01:56
10224492,0,2012-06-01T00:01:59
10137026,0,2012-06-01T00:01:59
10224493,0,2012-06-01T00:02:00
7171055,0,2012-06-01T00:02:04
10224494,0,2012-06-01T00:02:11
10224495,0,2012-06-01T00:02:14
10224496,0,2012-06-01T00:02:15
3721481,0,2012-06-01T00:02:17
10224497,0,2012-06-01T00:02:17
9227059,0,2012-06-01T00:02:42
10224498,0,2012-06-01T00:02:42
10224499,0,2012-06-01T00:02:43
10224500,0,2012-06-01T00:02:48
7285415,0,2012-06-01T00:02:55
7285416,0,2012-06-01T00:02:55
7285416,0,2012-06-01T00:02:59
10224501,0,2012-06-01T00:03:13
10224502,0,2012-06-01T00:03:13
10224502,0,2012-06-01T00:03:13
3721542,0,2012-06-01T00:03:26
10224503,0,2012-06-01T00:03:29
10224504,0,2012-06-01T00:03:33
10224505,0,2012-06-01T00:03:40
10224506,0,2012-06-01T00:03:52
10224507,0,2012-06-01T00:03:53
10224508,0,2012-06-01T00:03:56
10224509,0,2012-06-01T00:04:05
10224510,0,2012-06-01T00:04:06
7293617,0,2012-06-01T00:04:09
3721542,0,2012-06-01T00:04:09
7293876,0,2012-06-01T00:04:20
10224511,0,2012-06-01T00:04:29
10224512,0,2012-06-01T00:04:31
3721542,0,2012-06-01T00:04:40
9934960,0,2012-06-01T00:04:43
8811732,0,2012-06-01T00:04:44
10172691,58351896,2012-06-01T00:04:46
10224513,0,2012-06-01T00:04:58
4106884,0,2012-06-01T00:05:08
3692109,0,2012-06-01T00:05:14
7316564,0,2012-06-01T00:05:14
10224514,0,2012-06-01T00:05:23
10224515,0,2012-06-01T00:05:30
10224516,0,2012-06-01T00:05:40
10222915,0,2012-06-01T00:05:41
10224517,0,2012-06-01T00:05:54
10224518,0,2012-06-01T00:05:56
10224519,0,2012-06-01T00:05:56
10224520,0,2012-06-01T00:05:59
10224521,0,2012-06-01T00:06:05
10224522,0,2012-06-01T00:06:05
4055069,0,2012-06-01T00:06:12
9203968,0,2012-06-01T00:06:20
10224502,0,2012-06-01T00:06:44
10224523,0,2012-06-01T00:06:45
10224524,0,2012-06-01T00:07:07
10224525,0,2012-06-01T00:07:19
10224526,0,2012-06-01T00:07:19
10224527,0,2012-06-01T00:07:24
10224528,0,2012-06-01T00:07:41
10224529,0,2012-06-01T00:07:46
10224502,0,2012-06-01T00:07:48
10224502,0,2012-06-01T00:07:48
10224530,0,2012-06-01T00:07:58
10224531,0,2012-06-01T00:08:00
10224532,0,2012-06-01T00:08:11
10224533,0,2012-06-01T00:08:23
3721542,0,2012-06-01T00:08:24
10224534,0,2012-06-01T00:08:26
10224535,0,2012-06-01T00:08:26
10224536,0,2012-06-01T00:08:32
10224537,0,2012-06-01T00:08:36
3897151,0,2012-06-01T00:08:42
10224538,0,2012-06-01T00:08:56
9992760,0,2012-06-01T00:08:56
3940043,0,2012-06-01T00:09:11
3942251,0,2012-06-01T00:09:27
10224539,0,2012-06-01T00:09:34
4057275,0,2012-06-01T00:09:34
9220593,0,2012-06-01T00:09:35
10224540,0,2012-06-01T00:09:40
3721542,0,2012-06-01T00:09:46
3721542,0,2012-06-01T00:09:46
10224541,0,2012-06-01T00:09:53
3942252,0,2012-06-01T00:09:57
10224542,0,2012-06-01T00:09:59
10224543,0,2012-06-01T00:10:02
4106884,0,2012-06-01T00:10:03
10224544,0,2012-06-01T00:10:13
3942253,0,2012-06-01T00:10:15
10224545,0,2012-06-01T00:10:15
10224546,0,2012-06-01T00:10:15
10224547,0,2012-06-01T00:10:18
10224548,0,2012-06-01T00:10:24
6812382,0,2012-06-01T00:10:25
9934960,0,2012-06-01T00:10:29
8811732,0,2012-06-01T00:10:29
9225529,0,2012-06-01T00:10:29
3057898,0,2012-06-01T00:10:29
3942255,0,2012-06-01T00:10:39
10224549,0,2012-06-01T00:10:47
10224550,0,2012-06-01T00:10:51
9216711,0,2012-06-01T00:10:51
3721542,0,2012-06-01T00:10:58
10224551,0,2012-06-01T00:11:00
10224552,0,2012-06-01T00:11:00
7294079,0,2012-06-01T00:11:10
3721542,0,2012-06-01T00:11:11
10224553,0,2012-06-01T00:11:16
10224554,0,2012-06-01T00:11:17
8642913,0,2012-06-01T00:11:17
10224555,0,2012-06-01T00:11:22
10224556,0,2012-06-01T00:11:28
8642913,0,2012-06-01T00:11:42
10224557,0,2012-06-01T00:11:57
3721542,0,2012-06-01T00:12:08
10224556,0,2012-06-01T00:12:10
10224558,0,2012-06-01T00:12:10
10224559,0,2012-06-01T00:12:17
10224502,0,2012-06-01T00:12:19
10224502,0,2012-06-01T00:12:19
10224560,0,2012-06-01T00:12:28
10224561,0,2012-06-01T00:12:31
10224562,0,2012-06-01T00:12:38
10224563,0,2012-06-01T00:12:57
10059796,0,2012-06-01T00:12:59
10224564,0,2012-06-01T00:13:04
10224565,0,2012-06-01T00:13:06
3721542,0,2012-06-01T00:13:07
10059797,0,2012-06-01T00:13:07
10224566,0,2012-06-01T00:13:12
10224567,0,2012-06-01T00:13:13
10224568,0,2012-06-01T00:13:16
10224569,0,2012-06-01T00:13:20
4456286,0,2012-06-01T00:13:32
10224570,0,2012-06-01T00:13:36
10224571,0,2012-06-01T00:13:37
6770127,0,2012-06-01T00:13:37
10211086,0,2012-06-01T00:13:42
10224572,0,2012-06-01T00:13:43
10224573,0,2012-06-01T00:13:43
10201605,0,2012-06-01T00:13:44
10201606,0,2012-06-01T00:13:45
10224574,0,2012-06-01T00:13:48
10224575,0,2012-06-01T00:13:50
9987489,0,2012-06-01T00:13:50
10224576,0,2012-06-01T00:13:54
7274587,0,2012-06-01T00:13:55
10224577,0,2012-06-01T00:13:55
10224578,0,2012-06-01T00:13:57
10224579,0,2012-06-01T00:14:00
10224580,0,2012-06-01T00:14:02
10224581,0,2012-06-01T00:14:02
10224582,0,2012-06-01T00:14:04
3721542,0,2012-06-01T00:14:04
7285194,0,2012-06-01T00:14:16
10224583,0,2012-06-01T00:14:20
9538705,0,2012-06-01T00:14:20
10224584,0,2012-06-01T00:14:21
10224585,0,2012-06-01T00:14:34
10224586,0,2012-06-01T00:14:34
10224587,0,2012-06-01T00:14:35
10224588,0,2012-06-01T00:14:35
4508491,0,2012-06-01T00:14:40
7295837,0,2012-06-01T00:14:43
10224589,0,2012-06-01T00:14:43
8698407,0,2012-06-01T00:14:43
10224590,0,2012-06-01T00:14:52
7254121,0,2012-06-01T00:14:57
9525364,0,2012-06-01T00:14:58
10224591,0,2012-06-01T00:15:00
5589205,0,2012-06-01T00:15:00
3721481,0,2012-06-01T00:15:03
10224592,0,2012-06-01T00:15:04
10178094,0,2012-06-01T00:15:05
4106884,0,2012-06-01T00:15:05
10224593,0,2012-06-01T00:15:15
8550204,0,2012-06-01T00:15:18
10224594,0,2012-06-01T00:15:23
9234139,0,2012-06-01T00:15:29
10224595,0,2012-06-01T00:15:33
9234137,0,2012-06-01T00:15:33
8488042,0,2012-06-01T00:15:40
10224502,0,2012-06-01T00:15:42
10224596,0,2012-06-01T00:15:43
7285197,0,2012-06-01T00:15:44
9525363,0,2012-06-01T00:15:46
10224597,0,2012-06-01T00:15:47
10224598,0,2012-06-01T00:15:50
10224599,0,2012-06-01T00:15:55
9848018,0,2012-06-01T00:15:56
7285197,0,2012-06-01T00:15:57
10224600,0,2012-06-01T00:16:17
10224601,0,2012-06-01T00:16:20
7293755,0,2012-06-01T00:16:42
8594231,0,2012-06-01T00:16:44
9234326,0,2012-06-01T00:16:44
9234619,0,2012-06-01T00:16:46
9234922,0,2012-06-01T00:16:48
10137224,0,2012-06-01T00:16:49
10224502,0,2012-06-01T00:16:51
10224502,0,2012-06-01T00:16:51
10224602,0,2012-06-01T00:16:53
10224603,0,2012-06-01T00:17:03
10224604,0,2012-06-01T00:17:10
10224605,0,2012-06-01T00:17:23
10211162,0,2012-06-01T00:17:23
9235148,0,2012-06-01T00:17:26
10224606,0,2012-06-01T00:17:28
9235448,0,2012-06-01T00:17:33
10224607,0,2012-06-01T00:17:33
10224608,0,2012-06-01T00:17:33
10224610,0,2012-06-01T00:17:36
10224609,0,2012-06-01T00:17:36
10224611,0,2012-06-01T00:17:38
10224612,0,2012-06-01T00:17:46
10224613,0,2012-06-01T00:17:46
10224614,0,2012-06-01T00:17:55
9235688,0,2012-06-01T00:18:01
10224615,0,2012-06-01T00:18:01
10224616,0,2012-06-01T00:18:06
10224617,0,2012-06-01T00:18:10
10224618,0,2012-06-01T00:18:13
10224619,0,2012-06-01T00:18:13
10224620,0,2012-06-01T00:18:16
10178094,0,2012-06-01T00:18:16
10224621,0,2012-06-01T00:18:17
10224622,0,2012-06-01T00:18:22
10224623,0,2012-06-01T00:18:23
10224624,0,2012-06-01T00:18:30
10224625,0,2012-06-01T00:18:30
10224626,0,2012-06-01T00:18:33
10224627,0,2012-06-01T00:18:35
10224628,0,2012-06-01T00:18:36
10224629,0,2012-06-01T00:18:37
7295877,0,2012-06-01T00:18:41
10224630,0,2012-06-01T00:18:42
4055069,0,2012-06-01T00:18:48
10224631,0,2012-06-01T00:18:49
10224632,0,2012-06-01T00:18:52
10224633,0,2012-06-01T00:18:59
9235866,0,2012-06-01T00:18:59
10224634,0,2012-06-01T00:19:03
4055069,0,2012-06-01T00:19:06
10224635,0,2012-06-01T00:19:07
10224636,0,2012-06-01T00:19:08
10224637,0,2012-06-01T00:19:12
10224638,0,2012-06-01T00:19:13
10224639,0,2012-06-01T00:19:18
8811732,0,2012-06-01T00:19:18
9934960,0,2012-06-01T00:19:21
10224640,0,2012-06-01T00:19:22
3721542,0,2012-06-01T00:19:24
10224641,0,2012-06-01T00:19:31
3359057,0,2012-06-01T00:19:36
4057275,0,2012-06-01T00:19:36
10224642,0,2012-06-01T00:19:43
10224643,0,2012-06-01T00:19:45
10224644,0,2012-06-01T00:19:48
10224645,0,2012-06-01T00:19:50
9231278,0,2012-06-01T00:19:50
3721542,0,2012-06-01T00:20:02
10224646,0,2012-06-01T00:20:03
4106884,0,2012-06-01T00:20:04
7295875,0,2012-06-01T00:20:06
10224647,0,2012-06-01T00:20:06
10224648,0,2012-06-01T00:20:10
6400599,0,2012-06-01T00:20:16
10224649,0,2012-06-01T00:20:16
10224650,0,2012-06-01T00:20:17
7278028,0,2012-06-01T00:20:22
10224651,0,2012-06-01T00:20:22
6417012,0,2012-06-01T00:20:26
10224652,0,2012-06-01T00:20:28
10224653,0,2012-06-01T00:20:28
3721542,0,2012-06-01T00:20:37
10224654,0,2012-06-01T00:20:42
7571640,0,2012-06-01T00:20:44
10224655,0,2012-06-01T00:20:44
10224656,0,2012-06-01T00:20:45
10224657,0,2012-06-01T00:20:48
10224658,0,2012-06-01T00:20:59
10224659,0,2012-06-01T00:21:00
10224660,0,2012-06-01T00:21:21
10224502,0,2012-06-01T00:21:26
10224502,0,2012-06-01T00:21:26
6616696,0,2012-06-01T00:21:26
10224661,0,2012-06-01T00:21:26
7109370,0,2012-06-01T00:21:31
10224662,0,2012-06-01T00:21:34
6811843,0,2012-06-01T00:21:35
